"","id","urls","datum","vykon"
"308","110705560","./detail.php?lic-id=110705560&sequence=1&total=1",2007-12-05,0.004
"309","110705562","./detail.php?lic-id=110705562&sequence=1&total=1",2007-11-16,0.031
"310","110705564","./detail.php?lic-id=110705564&sequence=1&total=1",2007-12-08,0.002
"311","110705566","./detail.php?lic-id=110705566&sequence=1&total=1",2007-12-12,0.002
"312","110705568","./detail.php?lic-id=110705568&sequence=1&total=1",2007-12-18,0.01
"313","110705570","./detail.php?lic-id=110705570&sequence=1&total=1",2007-12-12,0.003
"314","110705572","./detail.php?lic-id=110705572&sequence=1&total=1",2007-12-12,0.017
"315","110705573","./detail.php?lic-id=110705573&sequence=1&total=1",2007-12-15,0.005
"316","110705579","./detail.php?lic-id=110705579&sequence=1&total=1",2007-12-27,0.003
"317","110705581","./detail.php?lic-id=110705581&sequence=1&total=1",2008-01-02,0.003
"318","110705582","./detail.php?lic-id=110705582&sequence=1&total=1",2007-12-20,0.003
"319","110705584","./detail.php?lic-id=110705584&sequence=1&total=1",2007-12-31,0.012
"320","110705586","./detail.php?lic-id=110705586&sequence=1,2&total=2",2007-12-17,0.02
"321","110705588","./detail.php?lic-id=110705588&sequence=1&total=1",2007-12-19,0.005
"322","110705589","./detail.php?lic-id=110705589&sequence=1&total=1",2007-12-19,0.003
"323","110705591","./detail.php?lic-id=110705591&sequence=1&total=1",2007-12-12,0.005
"324","110705596","./detail.php?lic-id=110705596&sequence=1,2,3,4,5&total=5",2008-01-01,0.04
"325","110705597","./detail.php?lic-id=110705597&sequence=1&total=1",2007-12-19,0.003
"326","110705600","./detail.php?lic-id=110705600&sequence=1&total=1",2007-12-21,0.003
"327","110705601","./detail.php?lic-id=110705601&sequence=1&total=1",2007-12-28,0.003
"328","110705609","./detail.php?lic-id=110705609&sequence=1&total=1",2007-12-31,0.004
"329","110705610","./detail.php?lic-id=110705610&sequence=1&total=1",2007-12-27,0.002
"330","110705619","./detail.php?lic-id=110705619&sequence=2&total=1",2008-01-15,0.01
"331","110705624","./detail.php?lic-id=110705624&sequence=1&total=1",2008-01-12,0.004
"332","110705627","./detail.php?lic-id=110705627&sequence=1&total=1",2008-01-24,0.002
"333","110705628","./detail.php?lic-id=110705628&sequence=1&total=1",2008-04-01,0.003
"334","110705629","./detail.php?lic-id=110705629&sequence=1&total=1",2008-02-14,0.002
"335","110705630","./detail.php?lic-id=110705630&sequence=1&total=1",2008-01-14,0.003
"336","110705631","./detail.php?lic-id=110705631&sequence=1&total=1",2008-01-15,0.005
"337","110705632","./detail.php?lic-id=110705632&sequence=1&total=1",2008-01-14,0.002
"338","110705633","./detail.php?lic-id=110705633&sequence=1&total=1",2008-02-26,0.01
"339","110705641","./detail.php?lic-id=110705641&sequence=1&total=1",2008-01-15,0.003
"340","110705642","./detail.php?lic-id=110705642&sequence=1&total=1",2007-12-21,0.009
"341","110705643","./detail.php?lic-id=110705643&sequence=1&total=1",2007-12-21,0.009
"342","110705644","./detail.php?lic-id=110705644&sequence=1&total=1",2007-12-21,0.004
"343","110705645","./detail.php?lic-id=110705645&sequence=1&total=1",2007-12-21,0.008
"344","110705648","./detail.php?lic-id=110705648&sequence=1&total=1",2008-01-08,0.013
"345","110705655","./detail.php?lic-id=110705655&sequence=1&total=1",2008-01-14,0.002
"346","110705660","./detail.php?lic-id=110705660&sequence=1&total=1",2008-01-30,0.003
"347","110705665","./detail.php?lic-id=110705665&sequence=1&total=1",2008-01-16,0.005
"348","110705671","./detail.php?lic-id=110705671&sequence=1&total=1",2007-12-28,0.005
"349","110705678","./detail.php?lic-id=110705678&sequence=1,2&total=2",2008-01-29,0.01
"350","110705682","./detail.php?lic-id=110705682&sequence=1&total=1",2008-01-26,0.005
"351","110705689","./detail.php?lic-id=110705689&sequence=1&total=1",2008-04-01,0.005
"352","110705690","./detail.php?lic-id=110705690&sequence=1&total=1",2008-01-26,0.002
"353","110705698","./detail.php?lic-id=110705698&sequence=1&total=1",2008-02-05,0.008
"354","110705699","./detail.php?lic-id=110705699&sequence=1&total=1",2008-02-06,0.008
"355","110805696","./detail.php?lic-id=110805696&sequence=1&total=1",2008-02-01,0.003
"356","110805700","./detail.php?lic-id=110805700&sequence=1,2&total=2",2008-02-05,0.004
"357","110805701","./detail.php?lic-id=110805701&sequence=1&total=1",2008-02-06,0.002
"358","110805702","./detail.php?lic-id=110805702&sequence=1&total=1",2008-02-14,0.004
"359","110805704","./detail.php?lic-id=110805704&sequence=1&total=1",2008-01-18,0.12
"360","110805708","./detail.php?lic-id=110805708&sequence=1&total=1",2008-02-11,0.007
"361","110805709","./detail.php?lic-id=110805709&sequence=1&total=1",2008-02-12,0.003
"362","110805710","./detail.php?lic-id=110805710&sequence=1&total=1",2008-02-20,0.003
"363","110805712","./detail.php?lic-id=110805712&sequence=1&total=1",2008-02-16,0.008
"364","110805713","./detail.php?lic-id=110805713&sequence=1&total=1",2008-02-09,0.002
"365","110805715","./detail.php?lic-id=110805715&sequence=1&total=1",2008-02-19,0.003
"366","110805716","./detail.php?lic-id=110805716&sequence=1&total=1",2008-06-20,0.003
"367","110805719","./detail.php?lic-id=110805719&sequence=1&total=1",2008-02-16,0.005
"368","110805722","./detail.php?lic-id=110805722&sequence=1&total=1",2008-02-20,0.004
"369","110805723","./detail.php?lic-id=110805723&sequence=1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41&total=41",2008-02-22,0.708
"370","110805726","./detail.php?lic-id=110805726&sequence=1&total=1",2008-03-05,0.005
"371","110805728","./detail.php?lic-id=110805728&sequence=1&total=1",2008-02-15,0.002
"372","110805729","./detail.php?lic-id=110805729&sequence=1&total=1",2008-02-22,0.003
"373","110805734","./detail.php?lic-id=110805734&sequence=1&total=1",2008-03-04,0.005
"374","110805736","./detail.php?lic-id=110805736&sequence=1&total=1",2008-02-29,0.003
"375","110805739","./detail.php?lic-id=110805739&sequence=1&total=1",2008-02-29,0.003
"376","110805740","./detail.php?lic-id=110805740&sequence=1&total=1",2008-03-12,0.002
"377","110805745","./detail.php?lic-id=110805745&sequence=1,2&total=2",2008-05-23,0.021
"378","110805747","./detail.php?lic-id=110805747&sequence=1&total=1",2008-03-05,0.003
"379","110805749","./detail.php?lic-id=110805749&sequence=1&total=1",2008-02-20,0.005
"380","110805750","./detail.php?lic-id=110805750&sequence=1,3&total=2",2008-03-11,0.015
"381","110805751","./detail.php?lic-id=110805751&sequence=1,2,3,4&total=4",2008-04-10,0.372
"382","110805752","./detail.php?lic-id=110805752&sequence=1&total=1",2008-03-12,0.002
"383","110805753","./detail.php?lic-id=110805753&sequence=1&total=1",2008-02-29,0.004
"384","110805754","./detail.php?lic-id=110805754&sequence=1&total=1",2008-03-13,0.003
"385","110805755","./detail.php?lic-id=110805755&sequence=1&total=1",2008-03-12,0.005
"386","110805756","./detail.php?lic-id=110805756&sequence=1&total=1",2008-03-12,0.003
"387","110805757","./detail.php?lic-id=110805757&sequence=1&total=1",2008-02-26,0.003
"388","110805762","./detail.php?lic-id=110805762&sequence=1&total=1",2008-03-13,0.002
"389","110805766","./detail.php?lic-id=110805766&sequence=1&total=1",2008-03-12,0.005
"390","110805767","./detail.php?lic-id=110805767&sequence=1&total=1",2008-04-04,0.002
"391","110805768","./detail.php?lic-id=110805768&sequence=1&total=1",2008-03-19,0.001
"392","110805771","./detail.php?lic-id=110805771&sequence=1&total=1",2008-04-01,0.003
"393","110805774","./detail.php?lic-id=110805774&sequence=1&total=1",2008-03-28,0.002
"394","110805775","./detail.php?lic-id=110805775&sequence=1&total=1",2008-03-18,0.003
"395","110805777","./detail.php?lic-id=110805777&sequence=1&total=1",2008-04-02,0.002
"396","110805778","./detail.php?lic-id=110805778&sequence=2,3,4,5&total=4",2008-03-19,0.203
"397","110805780","./detail.php?lic-id=110805780&sequence=1&total=1",2008-08-05,0.008
"398","110805783","./detail.php?lic-id=110805783&sequence=1,3,4&total=3",2008-03-28,0.023
"399","110805784","./detail.php?lic-id=110805784&sequence=1&total=1",2008-03-27,0.005
"400","110805785","./detail.php?lic-id=110805785&sequence=1&total=1",2008-03-22,0.005
"401","110805786","./detail.php?lic-id=110805786&sequence=1&total=1",2008-03-20,0.003
"402","110805789","./detail.php?lic-id=110805789&sequence=1&total=1",2008-03-21,0.007
"403","110805791","./detail.php?lic-id=110805791&sequence=1,2,3,4&total=4",2008-04-03,0.044
"404","110805792","./detail.php?lic-id=110805792&sequence=1&total=1",2008-03-29,0.005
"405","110805794","./detail.php?lic-id=110805794&sequence=1&total=1",2008-03-26,0.002
"406","110805795","./detail.php?lic-id=110805795&sequence=1&total=1",2008-04-05,0.002
"407","110805799","./detail.php?lic-id=110805799&sequence=1&total=1",2008-04-10,0.006
"408","110805801","./detail.php?lic-id=110805801&sequence=1,2,3&total=3",2008-03-26,0.043
"409","110805805","./detail.php?lic-id=110805805&sequence=1&total=1",2008-03-11,0.004
"410","110805810","./detail.php?lic-id=110805810&sequence=1,2&total=2",2008-04-01,0.008
"411","110805812","./detail.php?lic-id=110805812&sequence=1&total=1",2008-04-10,0.004
"412","110805813","./detail.php?lic-id=110805813&sequence=1&total=1",2008-04-10,0.003
"413","110805814","./detail.php?lic-id=110805814&sequence=1&total=1",2008-04-04,0.003
"414","110805815","./detail.php?lic-id=110805815&sequence=1&total=1",2008-04-11,0.002
"415","110805816","./detail.php?lic-id=110805816&sequence=1,2,3,4&total=4",2008-04-15,0.11
"416","110805818","./detail.php?lic-id=110805818&sequence=1&total=1",2008-04-15,0.005
"417","110805820","./detail.php?lic-id=110805820&sequence=1&total=1",2008-04-11,0.01
"418","110805821","./detail.php?lic-id=110805821&sequence=1&total=1",2008-04-10,0.004
"419","110805822","./detail.php?lic-id=110805822&sequence=1&total=1",2008-04-22,0.003
"420","110805824","./detail.php?lic-id=110805824&sequence=1&total=1",2008-04-15,0.005
"421","110805825","./detail.php?lic-id=110805825&sequence=1&total=1",2008-04-04,0.005
"422","110805826","./detail.php?lic-id=110805826&sequence=1&total=1",2008-04-11,0.003
"423","110805828","./detail.php?lic-id=110805828&sequence=1&total=1",2008-04-16,0.005
"424","110805830","./detail.php?lic-id=110805830&sequence=1&total=1",2008-04-22,0.002
"425","110805831","./detail.php?lic-id=110805831&sequence=1&total=1",2008-04-15,0.004
"426","110805832","./detail.php?lic-id=110805832&sequence=1&total=1",2008-04-18,0.004
"427","110805833","./detail.php?lic-id=110805833&sequence=1&total=1",2008-04-15,0.003
"428","110805834","./detail.php?lic-id=110805834&sequence=1&total=1",2008-04-11,0.002
"429","110805835","./detail.php?lic-id=110805835&sequence=1&total=1",2008-04-15,0.004
"430","110805836","./detail.php?lic-id=110805836&sequence=1&total=1",2008-04-16,0.003
"431","110805837","./detail.php?lic-id=110805837&sequence=1&total=1",2008-04-29,0.003
"432","110805839","./detail.php?lic-id=110805839&sequence=1,2&total=2",2008-04-15,0.013
"433","110805840","./detail.php?lic-id=110805840&sequence=1&total=1",2008-04-18,0.002
"434","110805843","./detail.php?lic-id=110805843&sequence=1&total=1",2008-04-25,0.002
"435","110805845","./detail.php?lic-id=110805845&sequence=1&total=1",2008-04-16,0.005
"436","110805846","./detail.php?lic-id=110805846&sequence=1,2&total=2",2008-04-15,0.004
"437","110805848","./detail.php?lic-id=110805848&sequence=1,2&total=2",2008-05-01,0.013
"438","110805849","./detail.php?lic-id=110805849&sequence=1,2&total=2",2008-04-16,0.004
"439","110805851","./detail.php?lic-id=110805851&sequence=1&total=1",2008-04-23,0.003
"440","110805852","./detail.php?lic-id=110805852&sequence=1&total=1",2008-04-22,0.003
"441","110805854","./detail.php?lic-id=110805854&sequence=1&total=1",2008-04-25,0.005
"442","110805855","./detail.php?lic-id=110805855&sequence=1&total=1",2008-05-03,0.002
"443","110805857","./detail.php?lic-id=110805857&sequence=1,2,3&total=3",2008-04-25,0.011
"444","110805858","./detail.php?lic-id=110805858&sequence=1,2&total=2",2008-04-04,0.02
"445","110805861","./detail.php?lic-id=110805861&sequence=1&total=1",2008-05-10,0.008
"446","110805863","./detail.php?lic-id=110805863&sequence=1&total=1",2008-04-26,0.006
"447","110805865","./detail.php?lic-id=110805865&sequence=1&total=1",2008-04-29,0.004
"448","110805866","./detail.php?lic-id=110805866&sequence=1&total=1",2008-04-26,0.002
"449","110805868","./detail.php?lic-id=110805868&sequence=1&total=1",2008-04-30,0.005
"450","110805869","./detail.php?lic-id=110805869&sequence=1&total=1",2008-04-26,0.004
"451","110805870","./detail.php?lic-id=110805870&sequence=1&total=1",2008-06-04,0.011
"452","110805871","./detail.php?lic-id=110805871&sequence=1&total=1",2008-04-26,0.002
"453","110805873","./detail.php?lic-id=110805873&sequence=1&total=1",2008-05-14,0.007
"454","110805874","./detail.php?lic-id=110805874&sequence=1&total=1",2008-05-22,0.002
"455","110805875","./detail.php?lic-id=110805875&sequence=1&total=1",2008-05-06,0.002
"456","110805876","./detail.php?lic-id=110805876&sequence=1&total=1",2008-05-03,0.002
"457","110805877","./detail.php?lic-id=110805877&sequence=1&total=1",2008-05-03,0.005
"458","110805879","./detail.php?lic-id=110805879&sequence=1&total=1",2008-05-01,0.002
"459","110805880","./detail.php?lic-id=110805880&sequence=1&total=1",2008-05-03,0.004
"460","110805882","./detail.php?lic-id=110805882&sequence=1,2&total=2",2008-05-29,0.653
"461","110805885","./detail.php?lic-id=110805885&sequence=1&total=1",2008-05-03,0.003
"462","110805886","./detail.php?lic-id=110805886&sequence=1&total=1",2008-06-04,0.005
"463","110805887","./detail.php?lic-id=110805887&sequence=1&total=1",2008-05-01,0.002
"464","110805888","./detail.php?lic-id=110805888&sequence=1&total=1",2008-05-03,0.002
"465","110805890","./detail.php?lic-id=110805890&sequence=1&total=1",2008-05-03,0.003
"466","110805891","./detail.php?lic-id=110805891&sequence=1&total=1",2008-05-07,0.002
"467","110805894","./detail.php?lic-id=110805894&sequence=1&total=1",2008-05-03,0.002
"468","110805895","./detail.php?lic-id=110805895&sequence=1&total=1",2008-06-21,0.005
"469","110805896","./detail.php?lic-id=110805896&sequence=1&total=1",2008-05-23,0.005
"470","110805898","./detail.php?lic-id=110805898&sequence=1&total=1",2008-05-10,0.002
"471","110805899","./detail.php?lic-id=110805899&sequence=1&total=1",2008-05-03,0.003
"472","110805901","./detail.php?lic-id=110805901&sequence=1,2&total=2",2008-06-03,0.019
"473","110805903","./detail.php?lic-id=110805903&sequence=1&total=1",2008-06-28,0.005
"474","110805904","./detail.php?lic-id=110805904&sequence=1&total=1",2008-05-06,0.638
"475","110805905","./detail.php?lic-id=110805905&sequence=1&total=1",2008-05-14,0.005
"476","110805906","./detail.php?lic-id=110805906&sequence=1&total=1",2008-05-15,0.011
"477","110805909","./detail.php?lic-id=110805909&sequence=1&total=1",2008-05-10,0.005
"478","110805910","./detail.php?lic-id=110805910&sequence=1&total=1",2008-05-13,0.002
"479","110805912","./detail.php?lic-id=110805912&sequence=1&total=1",2008-05-10,0.003
"480","110805915","./detail.php?lic-id=110805915&sequence=1&total=1",2008-05-15,0.004
"481","110805916","./detail.php?lic-id=110805916&sequence=1&total=1",2008-05-14,0.004
"482","110805917","./detail.php?lic-id=110805917&sequence=1&total=1",2008-05-15,0.003
"483","110805919","./detail.php?lic-id=110805919&sequence=1&total=1",2008-06-03,0.002
"484","110805920","./detail.php?lic-id=110805920&sequence=1&total=1",2008-05-27,0.008
"485","110805921","./detail.php?lic-id=110805921&sequence=1&total=1",2008-05-10,0.003
"486","110805922","./detail.php?lic-id=110805922&sequence=1,2,3&total=3",2008-05-31,0.961
"487","110805923","./detail.php?lic-id=110805923&sequence=1&total=1",2008-05-15,0.003
"488","110805924","./detail.php?lic-id=110805924&sequence=1&total=1",2008-05-14,0.002
"489","110805926","./detail.php?lic-id=110805926&sequence=1&total=1",2008-05-14,0.004
"490","110805929","./detail.php?lic-id=110805929&sequence=1&total=1",2008-05-15,0.002
"491","110805930","./detail.php?lic-id=110805930&sequence=1&total=1",2008-05-14,0.003
"492","110805931","./detail.php?lic-id=110805931&sequence=1&total=1",2008-05-14,0.005
"493","110805932","./detail.php?lic-id=110805932&sequence=1&total=1",2008-06-25,0.48
"494","110805933","./detail.php?lic-id=110805933&sequence=1,2,3&total=3",2008-05-16,0.234
"495","110805934","./detail.php?lic-id=110805934&sequence=1&total=1",2008-06-25,0.003
"496","110805935","./detail.php?lic-id=110805935&sequence=1,2,3,4,5,6,7&total=7",2008-05-31,0.308
"497","110805936","./detail.php?lic-id=110805936&sequence=1&total=1",2008-06-03,0.002
"498","110805937","./detail.php?lic-id=110805937&sequence=1&total=1",2008-05-20,0.003
"499","110805939","./detail.php?lic-id=110805939&sequence=1&total=1",2008-06-17,0.005
"500","110805941","./detail.php?lic-id=110805941&sequence=1,2&total=2",2008-08-22,0.046
"501","110805943","./detail.php?lic-id=110805943&sequence=1,2&total=2",2008-07-23,0.745
"502","110805944","./detail.php?lic-id=110805944&sequence=1&total=1",2008-05-23,0.003
"503","110805945","./detail.php?lic-id=110805945&sequence=1&total=1",2008-06-04,0.015
"504","110805946","./detail.php?lic-id=110805946&sequence=1&total=1",2008-05-31,0.003
"505","110805947","./detail.php?lic-id=110805947&sequence=1&total=1",2008-05-30,0.003
"506","110805949","./detail.php?lic-id=110805949&sequence=1&total=1",2008-05-20,0.003
"507","110805951","./detail.php?lic-id=110805951&sequence=1&total=1",2008-05-09,0.005
"508","110805952","./detail.php?lic-id=110805952&sequence=1,2&total=2",2008-06-11,0.015
"509","110805953","./detail.php?lic-id=110805953&sequence=1&total=1",2008-06-05,0.005
"510","110805954","./detail.php?lic-id=110805954&sequence=1,2&total=2",2008-05-31,0.007
"511","110805955","./detail.php?lic-id=110805955&sequence=1&total=1",2008-06-20,0.003
"512","110805957","./detail.php?lic-id=110805957&sequence=1,2&total=2",2008-05-30,0.004
"513","110805964","./detail.php?lic-id=110805964&sequence=1&total=1",2008-06-10,0.005
